file_path,file_name,file_size,sha1,md5,sha256,first_50_bytes_hex,detected_type,yara_matches
G:/Users\win10secu3\Documents\File001,File001,10768,d2affe98fcb0a0c473ca5756c3687a246b642bb3,7d0690a235298519fdc912928f0333ef,7a6f4e0442b3b4f6f936c00e7fd813d0fda011f10496481d94805003cf4f330b,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File002,File002,556,199a95428a251a9ffddfa209706016766b48087b,e2142a946eca0ac74dd03fa1d9c67bd2,ed5de336ddc9ff34554219b5c125971399bbbbb71db8a465aa7d17bb8944eb9d,efbbbf3c230a2e53594e4f505349530a09496e7374616c6c73205a6f6f6d0a2e4445534352495054494f4e0a095468697320,PS1,PS1_POWERSHELL
G:/Users\win10secu3\Documents\File\File003,File003,1855,2368cdb34d96a5c5c38884ed8d125ca9832107fd,821094b7f221d9b915bbc55bc9530a1c,58d04b05a781cbfe76a36ce7a5e275b65972dacd5384b990217d271d090e8e0b,436f7079726967687420286329205b796561725d205b66756c6c6e616d655d0d0a0d0a54686520556e6976657273616c2050,TXT,TEXT_FILE
G:/Users\win10secu3\Documents\File\File004,File004,149,a2e190b5a8609eb9f75095806f73d00add3e20e7,6d30132c09d8e7feb13cd0fc951b8c67,621a179e360dde879b74b9be144b8ab6e630e58ea992971f3bca9146c9635c20,406563686f206f66660d0a736574202f61206c696e653d2572616e646f6d252025252035202b20310d0a666f72202f662022,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File005,File005,2560,7e68dba9fa672d5ede7e787e5c568a4ff2a789c0,8af314b532681aa2a272543e89bc1eeb,be03d7f716ccb1120fabf644f12d9bea11e0eeeb8b2c64686b842869cd4c50f0,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File006,File006,4319474,7133fe4d816c890e44c4c78b58a6c8681ac874b0,17bbcf874c7ef4315dc7114f020c46e6,fe5d03498443b9d9b248d83499f26e7c177ca6e41c4394ff010f77aa85344a91,504b03040a000000000000002100ffffffff1102000011020000100000005b74726173685d2f303030302e646174ffffffff,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File007,File007,1013332,44e9c9a846f09707c247e4d4d4a3087c8574b4f1,9184f89abe4a76d7a312312396473c2c,593e2bfb37d712aa42b97ca849d23107456dcc69dc61408978c4ae4c5a9806e8,504b030414000600080000002100d4a2463fd9010000ec0900001300d3015b436f6e74656e745f54797065735d2e786d6c20,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File008,File008,1617304,8a8b3c46ff4cb34085de75c055c43f3cc043cc1c,75c7e160e5e35d778df5907c2c94dbd0,1e8804a55aa1931e0382776bad307c5b7401daed687b87bf2dc2ca4a4cd075f5,89504e470d0a1a0a0000000d4c454e5a00000388000004ec0806000000c272ac0c0001000049444154789cecfd799c6dd975,PNG,PNG_IMAGE
G:/Users\win10secu3\Documents\File\File009,File009,1726586,08c81c41b9bba9ec78f908a770a2144ddca93ab3,dcff3b11da469dab3029d65b9a9a026d,caa4f0870e1edf0e723db15963b182576d841a4df2202ea7e36a0c19a4a3853f,89504e470d0a1a0a0000000d4948445200000388000004ec0806000000c272ac0c0001000049444154789cecfd5993243992,PNG,PNG_IMAGE
G:/Users\win10secu3\Documents\File\File010,File010,4155280,fa74b7d0e1cec72539108a3cd9fc2bac6a7210e3,df23a5f65a651a5368a1f4c68b4537fc,3b7abb872967e1db077436f9888bb0039ad4cc0ef0ac066a638a57d4bd26c775,504b0304140006000800000021003cf321f4570200009f1600001300c0015b436f6e74656e745f54797065735d2e786d6c20,ZIP,TEXT_FILE;ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File011,File011,12996644,69c37b69b78a41efd19eea6d67b4b9b3eea1aa38,aa4fe812dc7a13e684d33bb70f3e4265,7d0d7911b0d2f8edd31039124f32e2565cd65705d491344e7e51282da201de88,504b03040a000000000000002100ffffffff0f0200000f020000100000005b74726173685d2f303030302e646174ffffffff,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File012,File012,28659,94158316e899691b587a346e5a5e5df2d6fcf437,cd7a8a6e473ca1693ae557da91650b8b,071345a2709641e09bd87d46c65dd868e1000e1429f36051df2c9b479a9e8fd5,504b03041400060008000000210004e86306f70100009b0a0000130008025b436f6e74656e745f54797065735d2e786d6c20,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File013,File013,814,53b44947beaece17dc8d6c48ad2c8e5799a5ecb7,2d9a7072177dd37a9fbacbdaf12b8b35,ad4a58c7b13e3bf2504d6e9a4f67c03bbdc3cc09a338c3b7fdc1e890e1c80e93,efbbbf3c230a2e53594e4f505349530a095072696e747320746865204d443520636865636b73756d206f6620612066696c65,PS1,PS1_POWERSHELL
G:/Users\win10secu3\Documents\File\File014,File014,3050393,9ba252ab7303b9dbd6df8aab350e88da7f43fc1d,79c0374c3dc8abfddac0c302d0330529,233c2b822e1930e61de96b91aa6051c327301c1f46a0887f43cc21534fd44de1,504b030414000600080000002100e4a7b06feb010000350d0000130008025b436f6e74656e745f54797065735d2e786d6c20,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File015,File015,164,6079a4fc71df42383ada4142dffd97be27c483ea,e4507f2ec05eb69d935540e5b4d7ec5e,324d140227ff55095c890442e288bd78259fb18008caac0bf611dfccad2d2bc2,406563686f206f66660d0a736574202f6120636f756e743d2572616e646f6d25202525203230202b20310d0a6563686f2047,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File016,File016,87,f29968c8621ec698f98f555172a0b0a2fadbcb53,e71bb959c29c164e77ae88bca85852d2,a71945c90d5a1dd9b21256ad2f71d6b426aa5a51bcdc1692b128e6316771c890,406563686f206f66660d0a736574202f61206865783d2572616e646f6d25202525203235350d0a736574202f612068657832,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File017,File017,4810789,421b51dc3fd04041d3bac7434174e80f708b056d,c374b2cac48b3b80144865fa7f181c2e,6c2ddef8af98d34537d0b8cdb4251c2d6a55b09875305c82b39bdac20dea70ef,504b03040a000000000000002100ffffffff0d0200000d020000100000005b74726173685d2f303030302e646174ffffffff,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File018,File018,407134,2881a4e443a0aab7839bdf5647e9438afbe8bf24,5bd7a1b4904acc6280e2c1924a627860,304f551a0c08e27c12b749fcc8f213b97ba87c3f09d0669f6655e1a5400c933f,255044462d312e350a25f6e4fcdf0a312030206f626a0a3c3c0a2f54797065202f436174616c6f670a2f5061676573203220,PDF,PDF_DOCUMENT
G:/Users\win10secu3\Documents\File\File019,File019,1651234,ac7b220cbe0494f89ce685d7cbed849f2f992b73,9d5089314e21bb5001c52cb6228d9e0a,2517ee94d08b1eb42f5599f45066d450c26782e1c6ffc0fc0225d89c62d2e2bf,89504e470d0a1a0a0000000d4948445200000388000004ec0806000000c272ac0c0001000049444154789cecfd79b025d779,PNG,PNG_IMAGE
G:/Users\win10secu3\Documents\File\File020,File020,38102,2fb25f4805f11d6f21f0d0b06f247ebab6799d59,2452330b9f8f2c566f6b7c54d53c711a,9fd1640e94b12e51aa238c41e6306f9e0619f672f969ec4b2cb347732744188a,4100740074007200690062007500740069006f006e00200034002e003000200049006e007400650072006e00610074006900,TXT,TEXT_FILE
G:/Users\win10secu3\Documents\File\File021,File021,35182,231b5648b1bc13c805553b5d644650f9d17422bd,81936e46314e4a094681aa5a17eb0ed8,13fb48a6c31a72e0e2b69650b1cebe8954f7b73449848492dcfd22b25bd91afa,2020202020202020202020202020202020202020474e552041464645524f2047454e4552414c205055424c4943204c494345,TXT,TEXT_FILE
G:/Users\win10secu3\Documents\File\File022,File022,185443,994bddfd345637ae2abcdd587fe884ccee627104,dc76bac39b0b05024c5dc4e167430170,5ba8b8c4481d78f5b39daffb796ff663aa50b8338edc61b0a6ee028ad0a1b2eb,255044462d312e370a25f6e4fcdf0a312030206f626a0a3c3c0a2f50616765732032203020520a2f54797065202f43617461,PDF,PDF_DOCUMENT
G:/Users\win10secu3\Documents\File\File023,File023,686849,3c43b63251acb488c47854a2752328525fcb7259,9c301375efa5c4613b55b7ae9178d837,172ceeeacd20f57c054f26ba9ba83d9ea971fcb3cca9a343135371cddcd77197,49443300010100000008001000ffff0800000100000000000040000000000000000000000000000000000000000000000000,MP3,MP3_AUDIO;TEXT_FILE
G:/Users\win10secu3\Documents\File\File024,File024,3072,6d2054702bdae5168522981080051e39da3291e1,371de9cf8b4b2520ab224038f0e6b9a5,7dc700da62ae9e18138d220ea344c5c104b8c4a32dc2af96076121a799185dc4,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File025,File025,23832,d2dd2739ac3d2f496a7a5c849bcd2e12142d09ec,0aca6a84b2b047abb36e3fb35b7938d3,3df63fb05c080d1652305e4aa50bbcfba703b71f4f5b55b29762fdbb8eecf82b,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File026,File026,35821,dc447a64136642636d7aa32e50c76e2465801c5f,4e5ec44fe5564450f9c1061ad18aeb38,81cbae84a29ce7e770bf2bc7b178e50bda0ce8de6067aba661b0bc7b05b562f8,2020202020202020202020202020202020202020474e552047454e4552414c205055424c4943204c4943454e53450d0a2020,TXT,TEXT_FILE
G:/Users\win10secu3\Documents\File\File027,File027,3584,13513de250639b432094dacbd14668339ca6b2a3,899c8ae4b45a7d4957468e47833bc84d,a82e984256abd016dfef2e0dd554bf7d36c3edffdcc516580df4d0527da63cf8,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File028,File028,109,0b4c9a6830f3d0b511fbb5af8cc492bde2715f4d,3d809cda8a3b43c52a692d24e21af70b,0a7cc99c58d394b983cd6f0084acc9fe71b7cc6bcfc91c543bb8dc1a5174b63b,406563686f206f66660d0a736574202f6120646965313d2572616e646f6d252025252036202b20310d0a736574202f612064,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File029,File029,273,62c8a155d9a89b9442a85588bac0138b226500f2,67571555f67b3a0b1cfb5b7efb8fa446,f2d66c27e46fd953e90929cfa21390964036b8c913d99acacc4295f8daa049de,406563686f206f66660d0a666f72202f662022746f6b656e733d312d342064656c696d733d2f20222025256120696e202822,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File030,File030,5379567,d4e97f94ed56361255d38a8559758e98b36324fb,da3fc8e4d769d1655552f9c000312c67,570481ebf63d977e87206c3810f9ffd4d9357b37aae5767d86a061fc0135d767,504b03040a000000000000002100ffffffff6402000064020000100000005b74726173685d2f303030302e646174ffffffff,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File031,File031,59159,10d5a709306eb512560ddbe30e601a9e9008cf9e,18ae60e913174c448c66c4bb674936e7,81082c4fcc0ec554191ffe3443dacf4d442337264060ee97d019c3c84c6e099c,504b0304140006000800000021009884f0a8eb010000220a00001300ca015b436f6e74656e745f54797065735d2e786d6c20,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File032,File032,176259,5db12a5ec83b30e7b4d690f60159afd7e027fe04,93048e6c41c1e52a2be85096b8df6614,89329961c24be7ab46447b5a0da0a3787e37f2d7d00c98aa3673c77c973e02a4,504b030414000600080000002100e679a397ba0100007d0d0000130008025b436f6e74656e745f54797065735d2e786d6c20,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File033,File033,31332,a94507bb7a4c6b0ee11b752d8b385d215ce34473,8f037af809f60b33d6325be04e7e2747,52a382ff0005e95597de5539d5b9ab1208e5e943d19bb6a14537fec2d2a3d64d,4344303014000600080000002100aaf758a47901000014060000130008025b436f6e74656e745f54797065735d2e786d6c20,UNKNOWN,UNIDENTIFIED_FILE_TYPE
G:/Users\win10secu3\Documents\File\File034,File034,77,f255dac4e27bb6793a05f093452b3c411a076f07,98c35c46893f75f22975e6c1ab6131e0,be063e3c106e6ecbcd6366742cfbacd3c6fdd5596665d2679de8cbfa5960d26f,406563686f206f66660d0a736574202f61206e756d3d2572616e646f6d252025252031303030300d0a6563686f20596f7572,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File035,File035,3097388,09671885a19250f7c5512043ea3816b174e150e5,0c5393a75584590513c78674fa3f0d6f,155f0ed931821473758ba6f804d113c50afe262eb1c4c182e3a0f1a7a09970ec,504b030414000000080000002100610dd4924202000075140000130000005b436f6e74656e745f54797065735d2e786d6ccc,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File036,File036,1417519,9720f66f73dcbe0ab836b55ed8e8ca6ff343744a,a272e6b746211b62152db107c265ec14,fc691fa2e54dafccb9744fe0249f946a87b4e69f2a49ace3c9cce22dd737b82e,89504e470d0a1a0a0000000d4948445200000388000004ec0806000000c272ac0c0001000049444154789cecfd69b0655976,PNG,PNG_IMAGE
G:/Users\win10secu3\Documents\File\File037,File037,266343,295cbc82d0451974ed79e2f19c79be35861d6fb0,10c891b8ebc12cc4066af9a675d637e0,7321f38d919d4fb46030f5692d2aaa8d74caee26fbbdf7e4b06ea71b68ed27fd,504b03040a000000000000002100ffffffff3502000035020000100000005b74726173685d2f303030302e646174ffffffff,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File038,File038,5125758,9cac09cf3f08cdfa6042d1bc8ef45cdbb1ad7f8e,ee65f859755a2a7aae846761cccad234,131694dfcd8c271b37e54ca9e5c1abbb9ac88526e15cbb9356084667282d36eb,43443030312e360a25f6e4fcdf0a312030206f626a0a3c3c0a2f4d657461646174612032203020520a2f4c616e672028656e,TXT,TEXT_FILE;UNIDENTIFIED_FILE_TYPE
G:/Users\win10secu3\Documents\File\File039,File039,608,97a36bda7a3707c371a61ca1be5babd819f22dfc,8f179f9b48d6c13fa96e801c31c5120b,abbc52db824b9a134dfd0ef0c646a8e2382a05e7af9a9f5865b77cc704844495,efbbbf3c230a2e53594e4f505349530a09496e7374616c6c7320446973636f72640a2e4445534352495054494f4e0a095468,PS1,PS1_POWERSHELL
G:/Users\win10secu3\Documents\File\File040,File040,168,b8c466614bb3ec0e42d6c56c601dda2b44fc7107,9ed8f42ccba544d90543e5f82e255fac,0eefccda4460faab2f6a2243598f74a58c93c2ff01a60e4c7b87ff2ff048677e,406563686f206f66660d0a73657420696e7075743d68656c6c6f0d0a7365742072657665727365643d0d0a666f72202f6c20,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File041,File041,1640375,9d978cfbbe2db83aa8c852ec6955ddbf1969e504,6f821e51b6c6f33e1768187ddd1fba46,d2c03ebbcb573163994d6eb247209a6cd9ffd5141b14511e4766a31b303c0b65,89504e470d0a1a0a0000000d4948445200000388000004ec0806000000c272ac0c0001000049444154789cecfde992244b92,PNG,PNG_IMAGE
G:/Users\win10secu3\Documents\File\File042,File042,11280,48506056f569a40ee28155c507e3578af5ea4579,74a4b714c851de93c773b1772a40807d,8b9d7b249fd8b32d14465b6d038060da3545114bcf0041ada1f7205b81d6887d,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File043,File043,106799,661d2ddf9bd727de31c653aba3edd83c19e0959a,43e1b1fb5bcd16c937b0da2c4a6e540c,13e84bab911c370a9c80081d6a711f6f334296996cac27348aaad72aa59dc5b7,504b03041400020008004a247659fb70553b11530000494e030011001100776f72642f646f63756d656e742e786d6c55540d,ZIP,ZIP_ARCHIVE
G:/Users\win10secu3\Documents\File\File044,File044,229,8318fd3c54c48db49737abadab240afb2c7fa7e3,58e6cf4d000a0330e09c022cf94f9be7,d6a99d5fa30152aa09b95e8198641cc9ee95c27051ceb5031b22bacb674a7073,406563686f206f66660d0a7365746c6f63616c20656e61626c6564656c61796564657870616e73696f6e0d0a73657420776f,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File045,File045,137878,1a4ac39badd635bb1a9e764a70e72fa901b3c98d,6d8f6f9f0df51f804f0d9e706373d881,e3a4563c0f11178ce2eb4623899a43c9221b68e6e0b8ecaeebca23c4277d9496,ffd8ffe100104a46494600010100000100010000ffdb004300080606070605080707070909080a0c140d0c0b0b0c1912130f,JPEG,JPEG_IMAGE
G:/Users\win10secu3\Documents\File\File046,File046,80947,afb6c414197688a1bc6c113bb5add0f02f308a50,f63d16a402673307cbd7e0a69205baa4,2300646f4daccc0773f9cdc078f603814c2025828cb978137e3b38fb1a2a64a3,4d5a00010100000008001000ffff080000010000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE
G:/Users\win10secu3\Documents\File\File047,File047,1082258,a4609bedc4d885a3c0dd0f3fc9757af6a377dc8c,130368dcac9cf8171b792bb164b1cd1c,6a34ddbbc2a43d2c911fbf7b59824c4b7860448f7c1435e520b562af33614d50,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File048,File048,831,f6745cee730e1665db5932e0ab51d53a885a5ea8,e117cf3498fa380b6c06de68232ee65a,5ac465d7d37bad28b424c139e142cea865d163495182eecdebf02ea91705d0a9,efbbbf3c230a2e53594e4f505349530a095072696e74732074686520534841312068617368206f6620612066696c650a2e44,PS1,PS1_POWERSHELL
G:/Users\win10secu3\Documents\File\File049,File049,1804,1819ba9f99f764843716e04ed1d150fbe9efa16d,428232826229b4484bd2a9de0091b60e,9f85d5be7ccd66b89e730bb720e157bac05d165d38cb41c343eb21421c10e359,efbbbf3c230a2e53594e4f505349530a09496e7374616c6c7320626173696320617070730a2e4445534352495054494f4e0a,PS1,PS1_POWERSHELL
G:/Users\win10secu3\Documents\File\File050,File050,86,600cc227ee8d10820ed06a214b58ea151c213371,c9ee034bbc5f70cc0246bde27c1be76f,0bfdd7cb1d0cb8697316b798e83792d11634273aa4471e31409fe86c15e70104,406563686f206f66660d0a736574202f6120636f6c6f723d2572616e646f6d252025252031360d0a636f6c6f722025636f6c,BAT,BATCH_SCRIPT
G:/Users\win10secu3\Documents\File\File051,File051,716249,3a73e650e6386cfd23f3d726c347a9359a37478b,db97870e110d2e495f191c432797ad04,bb09f3b4e07672d3ac19638db0979ec4c5442492af49b14006c60c55a97f7d04,4d5a90000300000004000000ffff0000b8000000000000004000000000000000000000000000000000000000000000000000,EXE,PE_EXECUTABLE;TEXT_FILE
G:/Users\win10secu3\Documents\File\File052,File052,146273,2aebfa2cce4c9a5498dc9541bee9cb27cce887ab,a978b63e14d67b4d8a9625655adb3838,2853b3fa183165c4ec4fe29a88c722c5573c60c40ac92581fa2ee53f6af22a8c,ffd8ffe000104a46494600010100000100010000ffdb004300080606070605080707070909080a0c140d0c0b0b0c1912130f,JPEG,JPEG_IMAGE
G:/Users\win10secu3\Documents\File\File053,File053,173909,e7840553b64fad9bab39e0c5a138e21a18d313ee,b7bbbb113e2913b4d54d17b47ec11308,cbc1858fa38513e9d63f90483cccc15745a5bfa58642b9fe8f60374f7d684308,ffd8ffe000104a46494600010100000100010000ffdb004300080606070605080707070909080a0c140d0c0b0b0c1912130f,JPEG,JPEG_IMAGE
G:/Users\win10secu3\Documents\File\File054,File054,628,7df60f39ece494a400b4afb33484d4652cd16003,2c6444207e051dbb8f9f8ceb8f05bd06,b2234d575d7257d1280199c630c2a9bc15d637dd04e040cff0d42dd8001f9531,efbbbf3c230a2e53594e4f505349530a09496e7374616c6c732047697420666f722057696e646f77730a2e44455343524950,PS1,PS1_POWERSHELL
